e,b,h2,cah1,cah2,diss,v,w,j,d_i,theta,phi,eta,n_i,j_i,rho1x,rho1y,rho1z,rho2x,rho2y,rho2z,p1x,p1y,p1z,tf
20000,3,1,0,0,0,0,0.470382737,7,30.9426639,1.814290516,5.531850874,4.739657077,0,0,-0.742593735,1.107134865,-0.700080481,-0.742593735,1.107134865,-0.700080481,-4.237278053,3.194046696,2.499508669,11880.92456
20000,3,1,0,0,0,3,0.202302462,1,31.16844342,2.57603525,1.515086811,2.8964909,0,0,-0.039871156,0.724461328,-1.736861619,-0.039871156,0.724461328,-1.736861619,-0.19782366,2.47691078,-8.285703406,26641.31439
20000,3,1,0,0,0,0,0.861069435,14,31.92240929,1.973829442,1.284574692,0.561242209,0,0,0.132475659,1.536742831,-1.064380547,0.132475659,1.536742831,-1.064380547,4.643590105,-2.3363554,-6.337201411,21405.12835
20000,3,1,0,0,0,1,0.000158884,7,30.74819226,1.174162929,5.746826944,3.436406784,0,0,0.718087645,0.81350033,-0.489091407,0.718087645,0.81350033,-0.489091407,-0.863898923,5.21152401,-6.760567726,15647.59291
20000,3,1,0,0,0,0,3.766745356,9,31.63702707,2.358789284,4.462586867,2.742074438,0,0,-0.067444776,-1.458760764,-0.054710105,-0.067444776,-1.458760764,-0.054710105,-1.116165224,-3.816885255,-6.65741609,12919.71464
20000,3,1,0,0,0,1,0.000759947,10,31.90102547,0.9614984,1.615313501,5.076889168,0,0,0.013394974,1.090913084,-1.263692894,0.013394974,1.090913084,-1.263692894,-0.201346274,1.280223116,8.227355731,15087.66374
20000,3,1,0,0,0,0,1.977283035,9,31.67973587,2.320493503,4.919338696,4.912609641,0,0,0.117084554,0.669525436,-1.209717173,0.117084554,0.669525436,-1.209717173,-0.948215354,4.494925794,6.555029371,13209.16591
20000,3,1,0,0,0,2,0.005720241,10,30.58113868,1.824215158,4.345149622,0.153860095,0,0,0.535129117,0.791118264,1.538815757,0.535129117,0.791118264,1.538815757,0.276288967,-1.93319728,8.878356502,22968.01796
20000,3,1,0,0,0,1,0.184995413,12,31.38845677,2.667907013,1.689481249,1.680212069,0,0,-0.035172366,-1.02515234,-0.757682797,-0.035172366,-1.02515234,-0.757682797,-0.446733737,-8.128117155,6.243247932,23270.57117
20000,3,1,0,0,0,2,8.16E-05,6,30.44300272,0.710286521,3.457252362,1.416678255,0,0,0.434014885,0.121063451,-1.215034923,0.434014885,0.121063451,-1.215034923,3.94297758,-4.294317572,-7.142263349,15162.86779
20000,3,1,0,0,0,3,0.281867733,3,30.18393061,2.703330736,0.394013506,1.624313991,0,0,-0.137027304,1.074668137,0.417755627,-0.137027304,1.074668137,0.417755627,-0.114208572,10.03179511,0.944205375,35174.66678
20000,3,1,0,0,0,1,3.721587014,5,30.61540824,2.225453085,0.116685732,1.98141208,0,0,0.025187618,1.053829873,-1.241500508,0.025187618,1.053829873,-1.241500508,2.580105559,2.562813115,-6.389588272,13373.74912
20000,3,1,0,0,0,1,3.980841293,8,30.64564913,2.300138983,0.717628133,5.886127183,0,0,0.023256632,-1.538474592,1.004573618,0.023256632,-1.538474592,1.004573618,-1.450417574,-1.757804308,6.190047269,14767.07476
20000,3,1,0,0,0,2,0.528289515,7,31.48141633,0.894665734,0.013373141,2.600035929,0,0,0.88635576,-0.786265325,0.662553613,0.88635576,-0.786265325,0.662553613,-8.535729783,1.066150609,-6.375154839,21030.67984
20000,3,1,0,0,0,2,0.003047936,5,31.41947653,1.844999491,4.227455382,1.288392374,0,0,0.586453836,0.997276264,-0.039365225,0.586453836,0.997276264,-0.039365225,-3.174574912,-4.972071299,5.066748773,14897.50454
20000,3,1,0,0,0,1,0.029269088,8,30.15617445,2.116841344,3.652169458,1.797606903,0,0,1.035532813,0.822660548,1.145054637,1.035532813,0.822660548,1.145054637,4.882620103,-0.880104399,6.452597927,15619.60757
20000,3,1,0,0,0,0,1.503828674,10,31.76706085,0.929827796,1.549481122,4.667157856,0,0,-0.010878489,0.552455725,-1.233045932,-0.010878489,0.552455725,-1.233045932,0.040296584,8.482053945,-0.758428355,13844.33995
20000,3,1,0,0,0,3,1.267509232,1,31.10536076,0.720506273,4.877655707,1.574994479,0,0,-0.019228039,-0.769406583,1.896640565,-0.019228039,-0.769406583,1.896640565,-0.085170816,-1.664537665,6.588323949,24066.33043
20000,3,1,0,0,0,2,0.049867455,7,30.12776279,1.696513718,1.464805761,1.195190731,0,0,0.080909647,-1.425951148,-0.021572572,0.080909647,-1.425951148,-0.021572572,-4.247777199,-9.817769413,1.848895133,26490.2918
20000,3,1,0,0,0,6,3.224395756,8,31.39596531,2.042128619,2.029637154,1.095116436,0,0,0.978019898,0.39845483,0.763524639,0.978019898,0.39845483,0.763524639,7.638024122,0.661045931,12.42512278,78269.16323
20000,3,1,0,0,0,3,1.636240654,3,30.09355971,1.818158168,2.868756915,0.38655849,0,0,-1.542815027,-0.856897868,1.069131111,-1.542815027,-0.856897868,1.069131111,-3.692794985,-2.428683118,4.47658476,21616.27474
20000,3,1,0,0,0,2,0.461997844,3,30.36801285,2.388527363,3.209984294,0.988861427,0,0,-0.749334995,-0.670677763,-0.074388143,-0.749334995,-0.670677763,-0.074388143,-0.170482761,-3.366571835,2.243160062,16164.89768
20000,3,1,0,0,0,0,3.629835065,15,30.07637856,1.18747175,5.860869011,4.714066803,0,0,-0.787480944,0.644105898,1.541305618,-0.787480944,0.644105898,1.541305618,-3.876203301,5.62242336,-5.388595114,30762.36638
20000,3,1,0,0,0,0,0.000776934,6,31.36083396,0.81463826,2.02359057,0.642343952,0,0,0.480940726,-0.409851157,-1.367337389,0.480940726,-0.409851157,-1.367337389,0.600672382,3.808750276,-2.369427479,11460.29358
20000,3,1,0,0,0,0,0.037957658,16,30.15269598,1.373291471,5.599853095,0.847918358,0,0,-0.00355082,0.690813328,-1.485390509,-0.00355082,0.690813328,-1.485390509,-9.717049187,0.061464977,-3.56810332,33300.27592
20000,3,1,0,0,0,2,0.137680141,8,30.03451461,1.28718687,0.800949866,1.341948671,0,0,-0.930473945,-1.826094322,-0.132036301,-0.930473945,-1.826094322,-0.132036301,0.686575148,4.176791439,-3.854132066,18021.98347
20000,3,1,0,0,0,1,2.894935086,5,31.27985632,1.750493321,3.991535292,3.936600939,0,0,1.343405421,0.830454647,0.838886771,1.343405421,0.830454647,0.838886771,2.429191983,1.307337134,4.713419161,13126.83372
20000,3,0,0,0,1,0,0,0,31.21562028,2.016502833,3.821578319,0.075688504,0,0,0.532871413,1.376587144,0.225119709,0.532871413,1.376587144,0.225119709,1.780394462,-1.904349211,3.310273274,11303.37361
20000,3,1,0,0,0,0,3.013776297,2,30.8049383,1.405062942,0.014269244,1.303758184,0,0,0.357209246,-0.428077853,-1.498450764,0.357209246,-0.428077853,-1.498450764,-0.513680106,-1.308917685,-3.316612988,11403.33116
20000,3,1,0,0,0,1,0.001229126,1,31.57663827,1.882539405,2.537475962,2.577930053,0,0,0.266943812,-1.01931181,0.576475684,0.266943812,-1.01931181,0.576475684,1.857761144,-4.034357421,1.872360569,14293.67523
20000,3,1,0,0,0,3,0.0030947,6,31.64217433,1.794712646,2.770692886,1.965641851,0,0,-2.077286673,-0.274399715,0.920723041,-2.077286673,-0.274399715,0.920723041,-1.272522964,2.316266294,1.586707061,25684.7423
20000,3,1,0,0,0,1,3.726313887,10,30.01535308,1.347693663,5.25282969,4.59511505,0,0,0.054101516,1.192427691,0.475000038,0.054101516,1.192427691,0.475000038,4.643665158,2.635593147,8.266861539,59018.6694
20000,3,1,0,0,0,4,0.000678815,6,30.68780274,1.752563,1.124449898,5.510496282,0,0,-1.559098127,0.719619562,0.015793997,-1.559098127,0.719619562,0.015793997,-10.90490614,1.191526403,-1.917698997,76503.73603
20000,3,1,0,0,0,1,3.28253514,11,31.32833323,2.315181617,2.428152981,2.432630799,0,0,0.225131327,-1.542261515,0.553182586,0.225131327,-1.542261515,0.553182586,3.525325198,-3.792603753,8.248029138,22858.69026
20000,3,1,0,0,0,0,0.560753917,2,30.95995884,1.236140292,2.948220974,1.506933408,0,0,1.250801314,0.146340514,0.231433441,1.250801314,0.146340514,0.231433441,1.340704885,2.173529353,1.373355221,11208.29459
20000,3,1,0,0,0,2,0.079863192,8,30.05522887,1.286321639,0.790635267,6.223721768,0,0,-0.923887756,-1.621639656,-0.367095237,-0.923887756,-1.621639656,-0.367095237,-3.699176374,-3.507983068,-5.496970469,17873.38678
20000,3,1,0,0,0,3,0.000335375,2,31.16763857,0.746838285,6.140010034,0.241926921,0,0,-0.661628152,1.366021625,-0.893122942,-0.661628152,1.366021625,-0.893122942,-4.283501847,5.952438723,-4.570004924,17830.07629
20000,3,1,0,0,0,1,3.58128343,1,30.5784308,1.019013887,2.810973501,4.471430845,0,0,-0.448075228,0.240121179,1.483389778,-0.448075228,0.240121179,1.483389778,-2.690446742,1.17664764,5.963618631,12418.12495
20000,3,1,0,0,0,1,1.88E-05,9,30.65610762,1.953676043,0.765673146,3.869273745,0,0,-0.013533228,1.328123929,-1.09000439,-0.013533228,1.328123929,-1.09000439,5.153426033,3.87631974,-6.465724833,18684.82265
20000,3,1,0,0,0,1,2.918058477,8,30.58270454,2.577394287,2.327756813,1.985144575,0,0,-0.163559052,-1.322543898,-1.416139565,-0.163559052,-1.322543898,-1.416139565,-0.057672626,-4.86938838,0.993804075,14355.6897
20000,3,1,0,0,0,0,0.000164845,2,31.21027649,1.520745399,2.890359241,1.512957426,0,0,1.274435157,-0.488691088,0.477392121,1.274435157,-0.488691088,0.477392121,1.700036518,0.047254128,-1.163926586,11019.08198
20000,3,1,0,0,0,0,0.573979811,14,31.90416105,0.507529836,0.31956752,4.620678851,0,0,-1.135276106,-1.027855213,0.303893019,-1.135276106,-1.027855213,0.303893019,7.559184221,-4.279096356,-4.447043929,44969.27093
20000,4,1,0,0,0,1,0.20555399,3,30.95099742,1.599116615,3.513384986,2.942907537,0,0,1.592778878,-0.84279446,0.028517372,1.592778878,-0.84279446,0.028517372,-3.001539122,0.966884934,2.014948909,12709.13559
20000,4,1,0,0,0,2,0.003428168,0,31.35979171,0.171411606,1.254984793,5.783409391,0,0,-0.107142446,0.627342775,0.832309794,-0.107142446,0.627342775,0.832309794,-0.604989233,3.6945784,4.510108278,16828.28121
20000,4,1,0,0,0,2,1.895468045,1,30.92938088,2.882263385,0.34619794,3.470734367,0,0,0.293019253,-1.547588028,1.424867619,0.293019253,-1.547588028,1.424867619,-0.121519561,1.695562687,-0.574699424,15650.4173
20000,4,1,0,0,0,0,0.032071189,10,30.04704038,1.448544205,4.156474343,3.719040032,0,0,0.823734164,-1.112978623,-0.437576942,0.823734164,-1.112978623,-0.437576942,-0.79925044,-8.264430168,3.038690838,14499.98347
20000,4,1,0,0,0,0,3.333637712,10,31.8548306,1.295921818,5.208193577,0.470697538,0,0,0.208773866,-1.332108555,0.841257648,0.208773866,-1.332108555,0.841257648,2.76620887,0.140558473,7.016025447,13860.767
20000,4,1,0,0,0,1,0.039424367,1,30.66945617,0.691946232,4.791086805,5.081421159,0,0,-0.043675619,1.203726027,0.05053308,-0.043675619,1.203726027,0.05053308,0.319101482,-6.727917586,-1.542340732,13351.13489
20000,4,1,0,0,0,0,0.178886073,12,31.75521609,1.507663463,4.381834426,1.958598315,0,0,1.196213628,-0.256664137,-1.104573787,1.196213628,-0.256664137,-1.104573787,2.099995862,-7.683890277,-0.409929255,14800.70427
20000,4,1,0,0,0,1,0.000887954,13,31.6208606,1.894570236,5.399644461,5.606408538,0,0,-1.325392563,0.653909902,1.277275738,-1.325392563,0.653909902,1.277275738,2.71767485,-6.845349377,1.655711183,22538.32093
20000,4,1,0,0,0,0,0.002982752,5,30.03785825,0.616879919,1.787178748,3.940610716,0,0,-0.106868994,-0.605469445,1.395478068,-0.106868994,-0.605469445,1.395478068,-0.313793882,-5.23864871,3.715071291,12236.14786
20000,4,1,0,0,0,1,0.305000656,8,31.23374453,0.481944636,1.135243399,3.276357302,0,0,-0.073556961,1.75608733,-0.62849581,-0.073556961,1.75608733,-0.62849581,0.241996156,4.914328333,2.800767244,14415.48424
20000,4,1,0,0,0,1,1.272521739,4,31.7796294,2.921166711,1.928347307,2.229838484,0,0,0.018604542,0.204567944,-1.772831301,0.018604542,0.204567944,-1.772831301,0.10402906,-1.681842124,-5.525318078,13684.80975
20000,4,1,0,0,0,0,1.274224535,4,30.00934066,1.719293924,2.994706687,1.749651576,0,0,1.694251783,0.305017222,-0.170954283,1.694251783,0.305017222,-0.170954283,-1.60309126,1.678228278,-1.307847875,11869.50078
20000,4,1,0,0,0,1,0.257415754,3,31.82250568,1.091891119,1.51287649,2.379075144,0,0,0.302026257,-0.185602007,-1.388738826,0.302026257,-0.185602007,-1.388738826,-0.864541732,3.06615107,6.331652666,17562.11789
20000,4,1,0,0,0,1,0.000264941,7,31.34606147,1.173364274,2.651818883,3.259281868,0,0,0.124562668,-1.491226013,0.275536358,0.124562668,-1.491226013,0.275536358,3.756322315,-6.02811442,-3.023529927,13438.00468
20000,4,1,0,0,0,1,0.002042287,3,30.47209116,2.438136714,2.673381653,2.989322437,0,0,-0.003069326,-0.81719917,-0.968599762,-0.003069326,-0.81719917,-0.968599762,0.357968264,1.792118032,5.913337262,12299.85139
20000,4,1,0,0,0,1,0.084648119,1,30.64876972,0.797632323,4.909862034,0.642017435,0,0,-0.021283276,1.024543707,-0.545525449,-0.021283276,1.024543707,-0.545525449,0.321442614,-5.913192113,1.56441817,13337.0593
20000,4,1,0,0,0,1,2.511867573,6,31.11777574,0.517084183,0.766110636,1.964922241,0,0,-0.347261905,-0.08814407,-1.819986603,-0.347261905,-0.08814407,-1.819986603,-0.763105602,3.504280965,-3.470188578,13553.39352
20000,4,1,0,0,0,1,3.840264625,8,30.22994879,1.715441107,1.88896214,0.956995322,0,0,0.241966965,1.835690862,0.207910614,0.241966965,1.835690862,0.207910614,-2.293389484,-3.683670016,-4.679910511,15328.90087
20000,4,1,0,0,0,3,3.645734029,1,31.25893991,2.49855791,1.767354402,2.834699443,0,0,-0.488256784,-1.26466196,1.05625149,-0.488256784,-1.26466196,1.05625149,-2.774524027,-6.435352022,6.596525541,24355.24257
20000,4,1,0,0,0,0,3.221342257,10,30.10002704,1.505457011,5.628464674,0.305876599,0,0,1.22703318,-0.998543306,0.820400616,1.22703318,-0.998543306,0.820400616,2.351381104,5.260181603,-2.096778488,13784.04519
20000,4,1,0,0,0,2,1.67E-05,4,30.57475118,1.763463598,1.188084192,1.922623122,0,0,0.986575665,-1.177513355,-1.512103268,0.986575665,-1.177513355,-1.512103268,0.970360284,-3.710053141,-1.659460637,19937.12076
20000,4,1,0,0,0,1,0.02157827,6,31.19849904,0.937209435,0.067537385,0.948623439,0,0,0.512165898,0.519577102,0.813012439,0.512165898,0.519577102,0.813012439,2.514788815,-5.336375326,1.564985262,14796.81942
20000,4,1,0,0,0,3,3.531103647,1,31.34050389,1.071188562,3.96479276,5.089937978,0,0,0.440965417,1.254751861,0.12066243,0.440965417,1.254751861,0.12066243,4.525813022,9.613373062,0.420094919,22618.94409
20000,4,1,0,0,0,0,0.001037036,11,30.15117123,2.112008542,5.271682651,2.982788647,0,0,-0.419417132,1.571723871,-0.092836587,-0.419417132,1.571723871,-0.092836587,-2.769898815,0.300036351,6.539536548,13209.16447
20000,4,1,0,0,0,1,0.26563483,5,31.8637498,0.540734664,3.91050921,3.977840971,0,0,-0.029552254,-0.107691359,-1.814838292,-0.029552254,-0.107691359,-1.814838292,-0.287038026,-3.029869376,-3.339784273,13195.7202
20000,4,1,0,0,0,0,0.533358067,4,30.03488681,1.763175874,6.090945122,4.494445901,0,0,-0.191032404,-1.716070224,0.217650714,-0.191032404,-1.716070224,0.217650714,2.260195579,0.190796555,-1.512996241,11866.66651
20000,4,1,0,0,0,2,3.899095893,2,31.62330095,0.532671096,3.868307317,1.924641944,0,0,0.205398174,-0.206598015,1.682757873,0.205398174,-0.206598015,1.682757873,1.076294383,0.324339123,7.996061241,15595.42184
20000,4,1,0,0,0,3,0.000934838,1,31.53059964,0.792202085,4.991153015,4.679750024,0,0,0.414002417,0.63360995,-1.541189779,0.414002417,0.63360995,-1.541189779,2.214338533,2.599168238,-8.241433366,18326.37961
20000,4,1,0,0,0,1,0.460227882,1,30.80574796,0.299060492,1.053563802,2.772186126,0,0,0.071018341,-1.174089409,0.026647825,0.071018341,-1.174089409,0.026647825,0.371555883,-4.857229983,1.079556498,12452.24248
20000,4,1,0,0,0,1,0.006901255,1,30.68345412,0.570081746,5.817594383,1.992003062,0,0,-0.26732855,0.768651369,0.725831016,-0.26732855,0.768651369,0.725831016,1.087097289,-2.11379541,-3.730979366,13409.92901
20000,4,1,0,0,0,0,0.339656117,6,30.22548958,2.225426457,1.318707221,5.34403679,0,0,-0.04481123,-1.088111175,-1.077733057,-0.04481123,-1.088111175,-1.077733057,-0.285663242,-6.389351635,-0.343976986,12309.13006
20000,4,1,0,0,0,1,1.887689255,5,31.81282944,2.254488525,0.657921177,3.450740735,0,0,0.167792602,1.599747071,-0.642253476,0.167792602,1.599747071,-0.642253476,1.074159716,3.558446546,-4.734470114,13577.20237
20000,4,1,0,0,0,0,3.484658567,9,31.84815862,1.989095127,3.756871368,5.99698931,0,0,0.651375106,1.282067157,0.218371555,0.651375106,1.282067157,0.218371555,4.868128344,0.760753338,6.058743332,13365.89833
20000,4,1,0,0,0,0,0.000347664,3,30.02000218,2.934313129,4.807934197,4.61596833,0,0,0.010943148,-0.389416465,-1.717180845,0.010943148,-0.389416465,-1.717180845,0.009615268,-2.260161689,-1.928076174,11940.57982
20000,4,1,0,0,0,3,3.115438802,1,31.15101402,2.385500363,1.381187612,0.56842161,0,0,-0.162461067,-1.475317462,-1.445017136,-0.162461067,-1.475317462,-1.445017136,-0.265698405,-4.767256735,-3.611660298,22225.3227
20000,4,1,0,0,0,1,3.352981756,11,30.75024825,1.400723502,4.139839683,0.201837618,0,0,-0.696146728,-0.938143525,-0.553846696,-0.696146728,-0.938143525,-0.553846696,2.746873792,-9.704535716,1.288304312,52842.03988
20000,4,1,0,0,0,0,0.497935849,10,31.20139575,1.238592679,4.83247623,0.870465959,0,0,-0.736214022,1.075516021,1.02373806,-0.736214022,1.075516021,1.02373806,0.454647041,6.345528916,-2.089581646,23080.39404
20000,4,1,0,0,0,1,3.234558423,5,30.39251299,1.185706224,5.26874959,5.140689405,0,0,-0.251341118,-0.383512856,-1.042565565,-0.251341118,-0.383512856,-1.042565565,-0.597025745,-5.406713159,-2.004178958,13337.31899
20000,4,1,0,0,0,1,2.715793794,4,30.45368931,1.139428016,4.144578888,0.887135619,0,0,-0.212875961,-0.581613727,1.081501533,-0.212875961,-0.581613727,1.081501533,-1.408840453,-0.297529329,7.304169766,13395.09079
20000,4,1,0,0,0,0,0.161066913,7,31.19169703,2.129333514,5.84633733,5.718014299,0,0,0.216667196,-1.288119571,-0.34242365,0.216667196,-1.288119571,-0.34242365,2.629165678,5.875593929,-3.35243846,12771.76143
20000,4,1,0,0,0,0,2.99704791,8,30.37789741,1.695535913,5.713817176,5.049903085,0,0,0.002433267,1.073596346,-0.960143543,0.002433267,1.073596346,-0.960143543,-5.785387178,-2.313803564,3.203660419,12562.91642
20000,4,1,0,0,0,1,4.07E-05,1,30.68858275,0.329562477,2.31037184,3.378975818,0,0,-0.232873116,-1.322115452,1.136359439,-0.232873116,-1.322115452,1.136359439,-0.401417233,-1.502498386,2.211118657,12070.5802
20000,4,1,0,0,0,1,3.765082728,12,31.39013471,1.792748222,4.119326263,0.995247209,0,0,0.370985719,-0.775380799,0.882606885,0.370985719,-0.775380799,0.882606885,-10.35369276,-0.377493002,0.9548596,61145.97164
20000,4,1,0,0,0,0,0.103015917,6,30.46469126,1.680925333,0.44576941,3.194413894,0,0,1.569739292,-0.851871273,0.001005406,1.569739292,-0.851871273,0.001005406,-1.951618654,-1.545038377,2.766758547,12502.90003
20000,4,1,0,0,0,2,0.279187784,1,30.81280375,2.650460232,2.758082872,0.18703357,0,0,0.24720184,-0.798232224,-0.68459729,0.24720184,-0.798232224,-0.68459729,1.012008874,-4.712504288,-2.446444217,14455.65234
20000,4,1,0,0,0,0,3.690651421,13,30.04222443,1.00507559,1.543222222,2.604851915,0,0,0.034022118,0.539102692,1.293813609,0.034022118,0.539102692,1.293813609,-0.021026931,-8.034309107,5.895715086,16606.44337
20000,4,1,0,0,0,0,0.03709257,9,30.27059499,0.808498285,1.371757396,1.588924719,0,0,0.018462768,1.354394308,-0.398527778,0.018462768,1.354394308,-0.398527778,0.681167986,3.882328138,5.843019056,12468.77585
20000,4,1,0,0,0,0,0.000858158,3,31.17139317,1.725858038,6.192056296,4.915423817,0,0,0.996991277,1.476463908,-0.019273777,0.996991277,1.476463908,-0.019273777,-0.967455252,1.856663856,0.881072628,12175.22432
20000,4,1,0,0,0,1,3.988018729,4,30.46047424,1.908454286,2.592278517,3.480142243,0,0,-1.290769383,0.153560419,-1.184122889,-1.290769383,0.153560419,-1.184122889,2.948374581,-2.642396362,4.063584201,13187.76293
20000,4,1,0,0,0,3,0.010334501,2,30.90858215,1.221458137,3.70060737,3.108018829,0,0,-0.913393047,-0.306946238,-0.340162389,-0.913393047,-0.306946238,-0.340162389,4.009144563,4.074745828,1.050135013,19394.59998
20000,4,1,0,0,0,1,1.740311981,4,31.8016941,2.643265683,0.878249843,3.46502047,0,0,-0.158126989,-1.936757142,-0.240932193,-0.158126989,-1.936757142,-0.240932193,0.147947469,0.741809902,2.389789765,13742.60754
20000,4,1,0,0,0,1,0.292035522,3,30.73824525,1.829598708,0.393363717,4.498906901,0,0,-0.567468156,0.48629965,-1.297116038,-0.567468156,0.48629965,-1.297116038,-0.995665716,1.140002972,-7.799721034,13477.66403
20000,4,1,0,0,0,0,0.036704277,8,31.02674541,0.828750131,0.751173012,5.918544942,0,0,-0.267128355,1.132252254,-0.595210771,-0.267128355,1.132252254,-0.595210771,2.206383782,2.380734112,5.26675531,12269.98984
20000,4,1,0,0,0,0,0.527721088,3,30.09907225,2.264387657,3.063318243,3.216755938,0,0,0.390573275,-1.02348962,0.966008511,0.390573275,-1.02348962,0.966008511,2.566157048,-1.618376593,4.564061905,11778.04393
20000,4,1,0,0,0,0,0.571908307,1,30.49994573,2.612077224,5.627547454,4.630535959,0,0,0.431025002,0.571544575,-1.046663838,0.431025002,0.571544575,-1.046663838,-0.444400341,-1.885900541,1.176995408,11218.67955
20000,4,1,0,0,0,1,3.3897698,6,31.36969341,1.384776659,2.699889443,4.875166347,0,0,-0.77808242,1.52528706,-0.270362562,-0.77808242,1.52528706,-0.270362562,-0.01111259,-5.80060958,3.696942304,14201.46084
20000,4,1,0,0,0,1,2.760464833,2,31.46789579,1.721354505,3.016628444,4.59561603,0,0,0.823288826,0.271182784,1.242233532,0.823288826,0.271182784,1.242233532,5.013098252,1.640213569,5.170296669,13125.67841
20000,4,1,0,0,0,1,2.222685775,4,31.82242582,0.611389676,5.25227032,1.056924068,0,0,-0.018664633,0.992168204,-1.511435497,-0.018664633,0.992168204,-1.511435497,0.174934919,0.361215509,-5.331528963,13654.93707
20000,4,1,0,0,0,2,2.69014068,1,30.64644786,2.010976068,4.783838382,2.368161569,0,0,-0.115080534,-0.42338108,-2.000496371,-0.115080534,-0.42338108,-2.000496371,-0.292066788,-1.196083399,-2.697811646,18112.31219
20000,4,1,0,0,0,0,0.038472936,8,30.55420402,1.012159812,1.910062208,4.481627428,0,0,-0.230744294,1.187653763,-0.455718919,-0.230744294,1.187653763,-0.455718919,-1.130456757,-1.15360541,7.443750473,13213.85902
20000,4,1,0,0,0,0,0.872832563,8,30.89904438,1.668447272,1.21407527,4.523368157,0,0,-0.836272564,1.087708433,0.263252998,-0.836272564,1.087708433,0.263252998,1.6083934,7.366145532,-1.116808702,16572.33769
20000,4,1,0,0,0,1,0.00015054,4,30.79454867,1.560821259,0.414512113,1.389154566,0,0,1.499700984,-0.938057878,0.410217809,1.499700984,-0.938057878,0.410217809,0.139748542,-1.302768865,2.652200645,12559.18704
20000,4,1,0,0,0,0,1.290546589,6,30.96908459,0.810535724,2.536868484,5.881528302,0,0,-0.169521808,1.191594982,0.516693033,-0.169521808,1.191594982,0.516693033,-2.590688703,-0.514559883,4.805159882,11864.4409
20000,4,1,0,0,0,0,3.98202937,1,30.739886,1.025558974,0.064021876,2.124431767,0,0,1.553993384,0.221223059,0.220066762,1.553993384,0.221223059,0.220066762,3.01034881,-0.350895975,-0.503359518,11480.61772
20000,4,1,0,0,0,3,0.026176906,1,31.03403731,0.750810436,5.212031548,6.265659471,0,0,-0.141201402,-2.221091861,-0.319044409,-0.141201402,-2.221091861,-0.319044409,-0.376703274,-0.464111721,0.527067072,19222.21069
20000,4,1,0,0,0,0,0.00010123,8,31.42551269,0.987061375,0.482838727,1.589171427,0,0,-0.842859519,-0.899386793,-1.337418794,-0.842859519,-0.899386793,-1.337418794,-2.446622796,2.538284002,-4.067373337,13543.71713
20000,4,1,0,0,0,1,3.974169845,2,31.7337736,1.145461175,3.167942365,3.348616466,0,0,1.502540095,0.38206156,-0.262324902,1.502540095,0.38206156,-0.262324902,6.797335424,0.32572298,-0.81218573,13104.63287
20000,4,1,0,0,0,3,3.922050905,3,31.18450791,1.332627026,5.709957801,3.903247709,0,0,-0.32509852,-1.131291109,0.767953756,-0.32509852,-1.131291109,0.767953756,0.116842345,-8.834871686,6.540516744,29260.5669
20000,4,1,0,0,0,0,2.357413998,6,30.23496571,2.55696457,1.622765513,0.998076051,0,0,-0.004385429,0.819583296,-0.982570556,-0.004385429,0.819583296,-0.982570556,0.034688994,-1.379735951,-5.863733668,12206.47112
20000,4,1,0,0,0,1,0.124940674,2,30.48842418,0.77862143,5.84458525,5.704764266,0,0,0.23960222,-0.58026418,1.074408866,0.23960222,-0.58026418,1.074408866,1.165980273,-0.68118208,5.921092741,12412.814
20000,4,1,0,0,0,1,3.524985508,5,31.71365454,1.991600095,4.324594172,1.91778957,0,0,0.930291313,-1.689624902,0.054308906,0.930291313,-1.689624902,0.054308906,-0.856454161,0.918023703,2.812662725,18350.71575
20000,4,1,0,0,0,0,0.060442704,13,31.61122811,1.611270219,2.001647597,3.355772621,0,0,0.251461408,-1.455242124,0.452429755,0.251461408,-1.455242124,0.452429755,8.372862749,0.509366432,3.523038103,15888.96613
20000,4,1,0,0,0,1,3.950045027,11,31.12755677,1.439125641,4.230762854,1.223016512,0,0,-0.304637727,-1.514971466,-1.150535468,-0.304637727,-1.514971466,-1.150535468,-3.261491352,-6.486223571,1.496695936,34809.61948
20000,4,1,0,0,0,0,0.003123964,8,31.75051735,1.556020431,1.512310443,2.949485621,0,0,-0.410359374,0.6847241,0.977065051,-0.410359374,0.6847241,0.977065051,0.085402556,7.494451986,-1.051937678,13575.97328
20000,4,0,0,0,1,0,0,0,31.38253923,1.497252282,1.228185295,5.981734512,0,0,1.172371715,-0.841167589,0.696023626,1.172371715,-0.841167589,0.696023626,-6.77044769,-7.65339227,-0.328535174,22637.2164
20000,4,1,0,0,0,2,0.163089139,1,31.56661559,3.136316074,4.22251661,3.917650804,0,0,-0.00077409,0.719774679,0.822148488,-0.00077409,0.719774679,0.822148488,-0.004571616,5.644451716,4.102093374,16419.76083
20000,4,1,0,0,0,0,0.159316072,3,30.13425798,0.619103893,1.279569292,5.600234913,0,0,0.135975929,0.363231765,1.301307119,0.135975929,0.363231765,1.301307119,0.626103257,-1.049304848,5.554256606,11731.61018
20000,4,1,0,0,0,1,0.00352627,2,30.59114862,2.152154802,0.905756456,6.277197204,0,0,0.016930861,0.74219315,1.25533887,0.016930861,0.74219315,1.25533887,0.251968974,5.266283759,6.252419376,13524.84815
